2474:-100,-100,-50,0,0,0,0,0,0,0,-10,0,0,0
2476:-100,-100,-50,0,0,0,0,0,0,0,-10,0,0,0
2487:0,0,0,-10,9,4,3,5,4,0,0,0,0,0
2489:0,0,0,-10,10,5,4,6,6,0,0,0,0,0
2491:0,0,0,-10,11,6,5,7,8,0,0,0,0,0
2493:0,0,0,-10,11,25,19,27,14,25,0,0,0,0
2495:0,0,0,-10,14,28,22,30,20,28,0,0,0,0
2497:0,0,0,-10,17,31,25,33,28,31,0,0,0,0
2499:0,0,0,-15,20,45,37,50,30,45,0,0,0,0
2501:0,0,0,-15,25,50,42,55,40,50,0,0,0,0
2503:0,0,0,-15,30,55,47,60,50,55,0,0,0,0
2532:0,0,0,0,0,0,0,0,0,0,0,10,0,0
2533:0,0,0,0,0,0,0,0,0,0,0,10,0,0
2534:0,0,0,0,0,0,0,0,0,0,0,16,0,0
2535:0,0,0,0,0,0,0,0,0,0,0,16,0,0
2536:0,0,0,0,0,0,0,0,0,0,0,22,0,0
2537:0,0,0,0,0,0,0,0,0,0,0,22,0,0
2538:0,0,0,0,0,0,0,0,0,0,0,31,0,0
2539:0,0,0,0,0,0,0,0,0,0,0,31,0,0
2540:0,0,0,0,0,0,0,0,0,0,0,49,0,0
2541:0,0,0,0,0,0,0,0,0,0,0,49,0,0
2550:0,0,0,0,0,0,0,0,0,0,0,0,0,0
2552:0,0,0,0,0,0,0,0,0,0,0,0,0,0
2554:0,0,0,0,0,0,0,0,0,0,0,0,0,0
2556:0,0,0,0,0,0,0,0,0,0,0,0,0,0
2558:0,0,0,0,0,0,0,0,0,0,0,0,0,0
2560:0,0,0,0,0,0,0,0,0,0,0,0,0,0
2562:0,0,0,0,0,0,0,0,0,0,0,0,0,0
2564:0,0,0,0,0,0,0,0,0,0,0,0,0,0
2566:0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568:0,0,0,0,0,0,0,0,0,0,0,0,0,0
2570:0,0,0,0,0,0,0,0,0,0,0,0,0,0
2572:0,0,0,0,0,0,0,0,0,0,0,0,0,0
2577:0,0,0,-10,8,2,3,4,2,0,0,0,0,0
2579:0,0,0,4,0,0,0,0,4,0,0,0,0,0
2581:0,0,0,-10,8,4,6,8,4,4,0,0,0,0
2583:0,0,0,-30,-10,41,40,30,-6,40,0,0,0,0
2585:0,0,0,-21,-7,21,20,19,-4,20,0,0,0,0
2587:0,0,0,-6,-2,12,13,10,-1,12,0,0,0,0
2589:0,0,0,-8,-2,17,19,18,-1,18,0,0,0,0
2591:0,0,0,-30,-10,41,40,30,-6,40,0,0,0,0
2593:0,0,0,-21,-7,21,20,19,-4,20,0,0,0,0
2595:0,0,0,-6,-2,12,13,10,-1,12,0,0,0,0
2597:0,0,0,-8,-2,17,19,18,-1,18,0,0,0,0
2599:0,0,0,-30,-10,65,63,55,-6,63,0,0,0,0
2601:0,0,0,-21,-7,33,31,29,-4,31,0,0,0,0
2603:0,0,0,-8,-2,27,31,29,-1,29,0,0,0,0
2605:0,0,0,-6,-2,19,21,16,-1,19,0,0,0,0
2607:0,0,0,-30,-10,65,63,55,-6,63,0,0,0,0
2609:0,0,0,-21,-7,33,31,29,-4,31,0,0,0,0
2611:0,0,0,-8,-2,27,31,29,-1,29,0,0,0,0
2613:0,0,0,-6,-2,19,21,16,-1,19,0,0,0,0
2615:0,0,0,-30,-10,82,80,72,-6,80,0,0,0,0
2617:0,0,0,-21,-7,51,49,47,-4,49,0,0,0,0
2619:0,0,0,-6,-2,30,32,27,-1,30,0,0,0,0
2621:0,0,0,-8,-2,44,48,46,-1,46,0,0,0,0
2623:0,0,0,-30,-10,82,80,72,-6,80,0,0,0,0
2625:0,0,0,-21,-7,51,49,47,-4,49,0,0,0,0
2627:0,0,0,-6,-2,30,32,27,-1,30,0,0,0,0
2629:0,0,0,-8,-2,44,48,46,-1,46,0,0,0,0
2631:0,0,0,0,0,0,0,0,0,0,0,0,0,0
2633:0,0,0,0,0,0,0,0,0,0,0,0,0,0
2635:0,0,0,0,0,0,0,0,0,0,0,0,0,0
2637:0,0,0,0,0,0,0,0,0,0,0,0,0,0
2639:0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641:0,0,0,0,0,0,0,0,0,0,0,0,0,0
2643:0,0,0,0,0,0,0,0,0,0,0,0,0,0
2645:0,0,0,0,0,0,0,0,0,0,0,0,0,0
2647:0,0,0,0,0,0,0,0,0,0,0,0,0,0
2649:0,0,0,0,0,0,0,0,0,0,0,0,0,0
2651:0,0,0,0,0,0,0,0,0,0,0,0,0,0
2653:0,0,0,-30,-10,82,80,72,-6,80,0,0,0,0
2655:0,0,0,-21,-7,51,49,47,-4,49,0,0,0,0
2657:0,0,0,-6,-2,30,32,27,-1,30,0,0,0,0
2659:0,0,0,-8,-2,44,48,46,-1,46,0,0,0,0
2661:0,0,0,-30,-10,82,80,72,-6,80,0,0,0,0
2663:0,0,0,-21,-7,51,49,47,-4,49,0,0,0,0
2665:0,0,0,-6,-2,30,32,27,-1,30,0,0,0,0
2667:0,0,0,-8,-2,44,48,46,-1,46,0,0,0,0
2669:0,0,0,-30,-10,82,80,72,-6,80,0,0,0,0
2671:0,0,0,-21,-7,51,49,47,-4,49,0,0,0,0
2673:0,0,0,-6,-2,30,32,27,-1,30,0,0,0,0
2675:0,0,0,-8,-2,44,48,46,-1,46,0,0,0,0
2866:0,0,0,0,0,0,0,0,0,0,0,22,0,0
2883:0,0,0,0,38,0,0,0,0,0,0,0,0,0
2888:0,0,0,0,0,0,0,0,0,0,0,0,0,0
2889:0,0,0,0,0,0,0,0,0,0,0,0,0,0
2890:0,0,0,0,0,0,0,0,6,0,0,0,0,0
2894:0,0,0,0,0,0,1,1,0,0,0,0,0,0
2896:0,0,0,0,0,0,2,2,0,0,0,0,0,0
2898:0,0,0,0,0,0,2,2,0,0,0,0,0,0
2900:0,0,0,3,0,0,0,0,3,0,0,0,0,0
2902:0,0,0,0,0,0,1,2,0,0,0,0,0,0
2904:0,0,0,0,0,0,1,1,0,0,0,0,0,0
2906:0,0,0,0,0,0,2,2,0,0,0,0,0,0
2908:0,0,0,0,0,0,2,2,0,0,0,0,0,0
2910:0,0,0,3,0,0,0,0,3,0,0,0,0,0
2912:0,0,0,0,0,0,1,2,0,0,0,0,0,0
2914:0,0,0,0,0,0,1,1,0,0,0,0,0,0
2916:0,0,0,0,0,0,2,2,0,0,0,0,0,0
2918:0,0,0,0,0,0,2,2,0,0,0,0,0,0
2920:0,0,0,3,0,0,0,0,3,0,0,0,0,0
2922:0,0,0,0,0,0,1,2,0,0,0,0,0,0
2924:0,0,0,0,0,0,1,1,0,0,0,0,0,0
2926:0,0,0,0,0,0,2,2,0,0,0,0,0,0
2928:0,0,0,0,0,0,2,2,0,0,0,0,0,0
2930:0,0,0,3,0,0,0,0,3,0,0,0,0,0
2932:0,0,0,0,0,0,1,2,0,0,0,0,0,0
2934:0,0,0,0,0,0,1,1,0,0,0,0,0,0
2936:0,0,0,0,0,0,2,2,0,0,0,0,0,0
2938:0,0,0,0,0,0,2,2,0,0,0,0,0,0
2940:0,0,0,3,0,0,0,0,3,0,0,0,0,0
2942:0,0,0,0,0,0,1,2,0,0,0,0,0,0
2952:11,5,-4,1,0,0,0,0,1,0,10,0,0,5
2961:0,0,0,0,0,0,1,1,1,1,1,0,0,0
2963:0,0,0,0,0,0,1,1,1,1,1,0,0,5
2978:0,0,0,0,0,0,0,0,0,0,0,0,0,0
2979:0,0,0,0,0,0,0,0,0,0,0,0,0,0
2980:0,0,0,0,0,0,0,0,0,0,0,0,0,0
2981:0,0,0,0,0,0,0,0,0,0,0,0,0,0
2982:0,0,0,0,0,0,0,0,0,0,0,0,0,0
2983:0,0,0,0,0,0,0,0,0,0,0,0,0,0
2984:0,0,0,0,0,0,0,0,0,0,0,0,0,0
2985:0,0,0,0,0,0,0,0,0,0,0,0,0,0
2986:0,0,0,0,0,0,0,0,0,0,0,0,0,0
2987:0,0,0,0,0,0,0,0,0,0,0,0,0,0
2988:0,0,0,0,0,0,0,0,0,0,0,0,0,0
2989:0,0,0,0,0,0,0,0,0,0,0,0,0,0
2990:0,0,0,0,0,0,0,0,0,0,0,0,0,0
2991:0,0,0,0,0,0,0,0,0,0,0,0,0,0
2992:0,0,0,0,0,0,0,0,0,0,0,0,0,0
2993:0,0,0,0,0,0,0,0,0,0,0,0,0,0
2994:0,0,0,0,0,0,0,0,0,0,0,0,0,0
2995:0,0,0,0,0,0,0,0,0,0,0,0,0,0
2997:0,0,0,0,0,1,5,3,0,0,0,0,0,0
3053:7,-1,28,10,0,2,3,1,10,0,35,0,0,0
3054:10,-1,40,10,0,2,3,1,10,0,50,0,0,0
3057:0,0,0,0,0,0,0,0,0,0,0,0,0,0
3058:0,0,0,0,0,0,0,0,0,0,0,0,0,0
3059:0,0,0,0,0,0,0,0,0,0,0,0,0,0
3060:0,0,0,0,0,0,0,0,0,0,0,0,0,0
3061:0,0,0,0,0,0,0,0,0,0,0,0,0,0
3093:0,0,0,0,7,0,0,0,0,0,0,6,0,0
3094:0,0,0,0,7,0,0,0,0,0,0,6,0,0
3095:3,4,-4,0,0,1,2,1,0,0,5,0,0,0
3096:4,6,-4,0,0,2,3,1,0,0,7,0,0,0
3097:8,11,-4,0,0,3,6,2,0,0,12,0,0,0
3098:10,14,-4,0,0,4,7,2,0,0,14,0,0,0
3099:11,16,-4,0,0,4,8,2,0,0,17,0,0,0
3100:18,23,-4,0,0,6,12,3,0,0,24,0,0,0
3101:26,38,-4,0,0,10,19,5,0,0,39,0,0,0
3105:0,0,0,0,0,0,2,2,0,0,2,0,0,0
3107:0,0,0,0,0,0,2,2,0,0,2,0,0,0
3122:0,0,0,-12,-8,40,42,38,0,65,0,0,0,0
3140:0,0,0,-15,0,81,93,98,-3,82,0,0,0,0
3157:0,0,0,0,0,0,0,0,0,0,0,0,0,0
3170:5,5,5,0,0,1,1,0,0,0,6,0,0,0
3171:8,8,8,0,0,1,1,0,0,0,10,0,0,0
3172:12,12,12,0,0,1,1,0,0,0,12,0,0,0
3173:17,17,17,0,0,1,1,0,0,0,18,0,0,0
3174:24,24,24,0,0,1,1,0,0,0,28,0,0,0
3175:36,36,36,0,0,1,1,0,0,0,42,0,0,0
3176:55,55,55,0,0,5,5,5,5,5,60,0,0,0
3177:0,0,0,0,0,0,0,0,0,0,0,0,0,0
3190:7,8,0,-4,0,-1,1,2,0,0,8,0,0,0
3192:9,12,0,-4,0,-1,1,2,0,0,12,0,0,0
3194:14,19,0,-4,0,-1,2,3,0,0,20,0,0,0
3196:19,25,0,-4,0,-1,2,3,0,0,20,0,0,0
3198:22,28,0,-4,0,-1,2,4,0,0,29,0,0,0
3200:28,41,0,-4,0,-1,3,4,0,0,42,0,0,0
3202:48,67,0,-4,0,-1,4,5,0,0,68,0,0,0
3204:70,95,0,-4,0,-1,4,5,0,0,89,0,0,0
3208:0,0,0,0,0,0,0,0,0,0,0,0,0,0
3250:0,0,0,0,0,0,0,0,0,0,0,0,0,0
3327:0,0,0,-3,-1,7,8,6,-1,7,0,0,0,0
3329:0,0,0,-3,-1,7,8,6,-1,7,0,0,0,0
3331:0,0,0,-3,-1,7,8,6,-1,7,0,0,0,0
3333:0,0,0,-3,-1,7,8,6,-1,7,0,0,0,0
3335:0,0,0,-3,-1,7,8,6,-1,7,0,0,0,0
3337:0,0,0,-3,-1,7,8,6,-1,7,0,0,0,0
3339:0,0,0,-3,-1,7,8,6,-1,7,0,0,0,0
3341:0,0,0,-3,-1,7,8,6,-1,7,0,0,0,0
3343:0,0,0,-3,-1,7,8,6,-1,7,0,0,0,0
3385:0,0,0,3,-2,10,9,11,3,0,0,0,0,0
3387:0,0,0,10,-10,36,26,42,15,0,0,0,0,0
3389:0,0,0,7,-7,22,20,25,10,0,0,0,0,0
3391:0,0,0,2,-1,3,2,4,2,0,0,0,0,0
3393:0,0,0,2,-1,3,2,4,2,0,0,0,0,0
3472:0,0,0,-21,-7,21,20,19,-4,20,0,0,0,0
3473:0,0,0,-21,-7,21,20,19,-4,20,0,0,0,0
3474:0,0,0,-21,-7,33,31,29,-4,31,0,0,0,0
3475:0,0,0,-21,-7,33,31,29,-4,31,0,0,0,0
3476:0,0,0,-21,-7,51,49,47,-4,49,0,0,0,0
3477:0,0,0,-21,-7,51,49,47,-4,49,0,0,0,0
3478:0,0,0,-21,-7,51,49,47,-4,49,0,0,0,0
3479:0,0,0,-21,-7,51,49,47,-4,49,0,0,0,0
3480:0,0,0,-21,-7,51,49,47,-4,49,0,0,0,0
3481:0,0,0,-30,-10,82,80,72,-6,80,0,0,0,0
3483:0,0,0,-21,-7,51,49,47,-4,49,0,0,0,0
3485:0,0,0,-21,-7,51,49,47,-4,49,0,0,0,0
3486:0,0,0,-6,-2,30,32,27,-1,30,0,0,0,0
3488:0,0,0,-8,-2,44,48,46,-1,46,0,0,0,0
3688:0,0,0,0,0,0,0,0,0,0,0,0,0,0
3689:0,0,0,0,0,0,0,0,0,0,0,0,0,0
3690:0,0,0,0,0,0,0,0,0,0,0,0,0,0
3691:0,0,0,0,0,0,0,0,0,0,0,0,0,0
3695:0,0,0,0,0,0,0,0,0,0,0,0,0,0
3748:0,0,0,-6,-2,19,21,16,-1,19,0,0,0,0
3749:-5,-5,-5,-5,6,6,8,10,6,6,0,0,0,0
3751:0,0,0,-5,-5,31,29,33,0,30,3,0,0,0
3753:0,5,0,-5,-5,31,33,29,0,30,0,0,0,0
3755:-5,-5,-5,6,-5,8,10,12,6,0,0,0,0,0
3757:6,29,-2,0,0,0,1,0,0,0,28,0,0,0
3758:0,0,0,-8,-2,27,31,29,-1,29,0,0,0,0
3759:0,0,0,0,0,0,1,1,0,2,0,0,0,0
3761:0,0,0,0,0,0,1,1,0,2,0,0,0,0
3763:0,0,0,0,0,0,1,1,0,2,0,0,0,0
3765:0,0,0,0,0,0,1,1,0,2,0,0,0,0
3767:0,0,0,0,0,0,2,2,0,0,0,0,0,0
3769:0,0,0,0,0,0,2,2,0,0,0,0,0,0
3771:0,0,0,0,0,0,2,2,0,0,0,0,0,0
3773:0,0,0,0,0,0,2,2,0,0,0,0,0,0
3775:0,0,0,0,0,0,2,2,0,0,0,0,0,0
3777:0,0,0,0,0,0,1,1,0,2,0,0,0,0
3779:0,0,0,0,0,0,1,1,0,2,0,0,0,0
3781:0,0,0,0,0,0,1,1,0,2,0,0,0,0
3783:0,0,0,0,0,0,1,1,0,2,0,0,0,0
3785:0,0,0,0,0,0,1,1,0,2,0,0,0,0
3787:0,0,0,0,0,0,1,1,0,2,0,0,0,0
3789:0,0,0,0,0,0,1,1,0,2,0,0,0,0
3791:0,0,0,0,0,0,1,1,0,0,0,0,0,0
3793:0,0,0,0,0,0,2,2,0,0,0,0,0,0
3795:0,0,0,0,0,0,2,2,0,0,0,0,0,0
3797:0,0,0,3,0,0,0,0,3,0,0,0,0,0
3799:0,0,0,0,0,0,1,2,0,0,0,0,0,0
3839:0,0,0,0,0,0,0,0,0,0,0,0,0,5
3840:0,0,0,0,0,8,8,8,8,8,0,0,0,5
3841:0,0,0,0,0,0,0,0,0,0,0,0,0,5
3842:8,8,8,8,8,0,0,0,0,0,0,0,0,5
3843:0,0,0,0,0,0,0,0,0,0,0,0,0,5
3844:4,4,4,4,4,4,4,4,4,4,0,0,0,5
3850:0,0,0,0,0,0,0,0,0,0,0,0,0,0
3853:0,0,0,0,0,0,0,0,0,0,0,0,0,0
3855:0,0,0,0,0,0,0,0,0,0,0,0,0,0
3857:0,0,0,0,0,0,0,0,0,0,0,0,0,0
3859:0,0,0,0,0,0,0,0,0,0,0,0,0,0
3861:0,0,0,0,0,0,0,0,0,0,0,0,0,0
3863:0,0,0,0,0,0,0,0,0,0,0,0,0,0
3865:0,0,0,0,0,0,0,0,0,0,0,0,0,0
3867:0,0,0,0,0,0,0,0,0,0,0,0,0,0
3893:0,0,0,0,0,0,0,0,0,0,0,0,0,0
3899:0,0,0,0,0,0,1,1,1,1,1,0,0,0
4021:0,0,0,0,0,0,0,0,0,0,0,0,0,0
4023:0,0,0,0,0,0,0,0,0,0,0,0,0,0
4024:0,0,0,0,0,0,0,0,0,0,0,0,0,0
4025:0,0,0,0,0,0,0,0,0,0,0,0,0,0
4026:0,0,0,0,0,0,0,0,0,0,0,0,0,0
4027:0,0,0,0,0,0,0,0,0,0,0,0,0,0
4028:0,0,0,0,0,0,0,0,0,0,0,0,0,0
4029:0,0,0,0,0,0,0,0,0,0,0,0,0,0
4030:0,0,0,0,0,0,0,0,0,0,0,0,0,0
4031:0,0,0,0,0,0,0,0,0,0,0,0,0,0
4035:0,0,0,0,0,0,0,0,0,0,0,0,0,0
4037:0,0,0,0,0,0,0,0,0,0,0,0,0,0
4039:0,0,0,0,0,0,0,0,0,0,0,0,0,0
4041:0,0,0,0,0,0,0,0,0,0,0,0,0,0
4042:0,0,0,0,0,0,0,0,0,0,0,0,0,0
4068:13,18,-2,0,0,0,3,2,0,0,16,0,0,0
4069:0,0,0,-30,-10,32,31,24,-6,31,0,0,0,0
4070:0,0,0,-21,-7,17,16,15,-4,16,0,0,0,0
4071:0,0,0,-3,-1,7,8,6,-1,7,0,0,0,0
4072:0,0,0,-8,-2,13,15,14,-1,14,0,0,0,0
4080:0,0,0,0,0,0,0,0,0,0,0,0,0,0
4081:0,0,0,0,0,3,3,3,0,0,0,0,0,3
4083:0,0,0,0,0,0,0,0,0,0,0,0,0,0
4084:0,0,0,0,0,0,0,0,0,0,0,0,0,0
4085:0,0,0,0,0,0,0,0,0,0,0,0,0,0
4086:-100,-100,-50,0,0,0,0,0,0,0,-10,0,0,0
4087:0,0,0,-21,-7,68,66,63,-4,65,0,0,0,0
4089:0,0,0,4,0,0,0,0,4,0,0,0,0,0
4091:0,0,0,20,0,0,0,0,20,0,0,0,0,0
4093:0,0,0,15,0,0,0,0,15,0,0,0,0,0
4095:0,0,0,3,0,0,0,0,3,0,0,0,0,0
4097:0,0,0,3,0,0,0,0,3,0,0,0,0,0
4099:0,0,0,4,0,0,0,0,4,0,0,0,0,0
4101:0,0,0,20,0,0,0,0,20,0,0,0,0,0
4103:0,0,0,15,0,0,0,0,15,0,0,0,0,0
4105:0,0,0,3,0,0,0,0,3,0,0,0,0,0
4107:0,0,0,3,0,0,0,0,3,0,0,0,0,0
4109:0,0,0,4,0,0,0,0,4,0,0,0,0,0
4111:0,0,0,20,0,0,0,0,20,0,0,0,0,0
4113:0,0,0,15,0,0,0,0,15,0,0,0,0,0
4115:0,0,0,3,0,0,0,0,3,0,0,0,0,0
4117:0,0,0,3,0,0,0,0,3,0,0,0,0,0
4119:0,0,0,-3,-1,1,2,3,0,0,0,0,0,0
4121:0,0,0,-3,-1,2,3,4,0,0,0,0,0,0
4123:0,0,0,-3,-1,5,6,7,0,0,0,0,0,0
4125:0,0,0,-3,-1,7,8,9,0,0,0,0,0,0
4127:0,0,0,-3,-1,8,9,10,0,0,0,0,0,0
4129:0,0,0,-3,-1,10,11,12,0,0,1,0,0,0
4131:0,0,0,-3,-1,12,13,14,0,0,2,0,0,0
4151:0,82,0,0,0,0,0,0,0,0,82,0,0,0
4153:0,0,81,0,0,0,0,0,0,0,79,0,0,0
4156:0,0,0,0,0,10,15,5,5,10,0,0,0,0
4158:47,42,36,0,0,1,1,0,0,0,50,0,0,0
4159:0,0,0,0,0,0,0,0,0,0,0,0,0,0
4160:0,0,0,0,0,0,0,0,0,0,0,28,0,0
4162:0,0,0,0,0,0,0,0,0,0,0,0,0,0
4164:0,0,0,0,0,0,0,0,0,0,0,0,0,0
4166:0,0,0,0,0,0,0,0,0,0,0,0,0,0
4168:0,0,0,0,0,0,0,0,0,0,0,0,0,0
4170:7,-1,25,12,0,2,3,1,10,0,35,0,0,0
4172:0,0,0,0,0,0,0,0,0,0,0,0,0,0
4173:0,0,0,0,0,0,0,0,0,0,0,0,0,0
4174:0,0,0,0,0,0,0,0,0,0,0,0,0,0
4175:0,0,0,0,0,0,0,0,0,0,0,0,0,0
4181:0,0,0,0,0,0,0,0,0,0,0,0,0,0
4193:0,0,0,0,0,0,0,0,0,0,0,0,0,0
4202:0,0,0,0,0,0,0,0,0,0,0,0,0,0
4212:0,0,0,0,100,0,0,0,0,0,0,70,0,0
4214:0,0,0,0,100,0,0,0,0,0,0,70,0,0
4215:0,0,0,0,96,0,0,0,0,0,0,68,0,0
4216:0,0,0,0,92,0,0,0,0,0,0,66,0,0
4217:0,0,0,0,88,0,0,0,0,0,0,64,0,0
4218:0,0,0,0,84,0,0,0,0,0,0,62,0,0
4219:0,0,0,0,80,0,0,0,0,0,0,60,0,0
4220:0,0,0,0,76,0,0,0,0,0,0,58,0,0
4221:0,0,0,0,72,0,0,0,0,0,0,56,0,0
4222:0,0,0,0,68,0,0,0,0,0,0,54,0,0
4223:0,0,0,0,64,0,0,0,0,0,0,52,0,0
4224:0,0,0,-10,-10,51,54,53,0,80,0,0,0,0
4225:0,0,0,-10,-10,51,54,53,0,80,0,0,0,0
4226:0,0,0,-10,-10,49,52,51,0,78,0,0,0,0
4227:0,0,0,-10,-10,47,50,49,0,76,0,0,0,0
4228:0,0,0,-10,-10,45,48,47,0,74,0,0,0,0
4229:0,0,0,-10,-10,43,46,45,0,72,0,0,0,0
4230:0,0,0,-10,-10,41,44,43,0,70,0,0,0,0
4231:0,0,0,-10,-10,39,42,41,0,68,0,0,0,0
4232:0,0,0,-10,-10,37,40,39,0,66,0,0,0,0
4233:0,0,0,-10,-10,35,38,37,0,64,0,0,0,0
4234:0,0,0,-10,-10,33,36,35,0,62,0,0,0,0
4236:0,0,0,0,14,0,0,0,0,0,0,0,0,0
4250:0,0,0,0,0,0,0,0,0,0,0,0,0,0
4284:0,0,0,0,0,0,0,0,0,0,0,0,0,0
4285:0,0,0,0,0,0,0,0,0,0,0,0,0,0
4298:0,0,0,0,0,0,2,2,0,0,0,0,0,0
4300:0,0,0,0,0,0,2,2,0,0,0,0,0,0
4302:0,0,0,0,0,0,1,2,0,1,0,0,0,0
4304:0,0,0,0,0,0,1,1,0,2,0,0,0,0
4306:0,0,0,0,0,0,0,0,0,0,0,0,0,0
4308:0,0,0,0,0,0,1,2,0,0,0,0,0,0
4310:0,0,0,0,0,0,1,1,0,0,0,0,0,0
4315:0,0,0,0,0,0,1,1,0,2,0,0,0,0
4317:0,0,0,0,0,0,1,1,0,2,0,0,0,0
4319:0,0,0,0,0,0,1,1,0,2,0,0,0,0
4321:0,0,0,0,0,0,1,1,0,2,0,0,0,0
4323:0,0,0,0,0,0,1,1,0,2,0,0,0,0
4325:0,0,0,0,0,0,1,1,0,2,0,0,0,0
4327:0,0,0,0,0,0,1,1,0,2,0,0,0,0
4329:0,0,0,0,0,0,1,1,0,2,0,0,0,0
4331:0,0,0,0,0,0,1,1,0,2,0,0,0,0
4333:0,0,0,0,0,0,1,1,0,2,0,0,0,0
4335:0,0,0,0,0,0,1,1,0,2,0,0,0,0
4337:0,0,0,0,0,0,1,1,0,2,0,0,0,0
4339:0,0,0,0,0,0,1,1,0,2,0,0,0,0
4341:0,0,0,0,0,0,1,1,0,2,0,0,0,0
4343:0,0,0,0,0,0,1,1,0,2,0,0,0,0
4345:0,0,0,0,0,0,1,1,0,2,0,0,0,0
4347:0,0,0,0,0,0,1,1,0,2,0,0,0,0
4349:0,0,0,0,0,0,1,1,0,2,0,0,0,0
4351:0,0,0,0,0,0,1,1,0,2,0,0,0,0
4353:0,0,0,0,0,0,1,1,0,2,0,0,0,0
4355:0,0,0,0,0,0,1,1,0,2,0,0,0,0
4357:0,0,0,0,0,0,1,1,0,2,0,0,0,0
4359:0,0,0,0,0,0,1,1,0,2,0,0,0,0
4361:0,0,0,0,0,0,1,1,0,2,0,0,0,0
4363:0,0,0,0,0,0,1,1,0,2,0,0,0,0
4365:0,0,0,0,0,0,1,1,0,2,0,0,0,0
4367:0,0,0,0,0,0,1,1,0,2,0,0,0,0
4369:0,0,0,0,0,0,1,1,0,2,0,0,0,0
4371:0,0,0,0,0,0,1,1,0,2,0,0,0,0
4373:0,0,0,0,0,0,1,1,0,2,0,0,0,0
4375:0,0,0,0,0,0,1,1,0,2,0,0,0,0
4377:0,0,0,0,0,0,1,1,0,2,0,0,0,0
4379:0,0,0,0,0,0,1,1,0,2,0,0,0,0
4381:0,0,0,0,0,0,1,1,0,2,0,0,0,0
4383:0,0,0,0,0,0,1,1,0,2,0,0,0,0
4385:0,0,0,0,0,0,1,1,0,2,0,0,0,0
4387:0,0,0,0,0,0,1,1,0,2,0,0,0,0
4389:0,0,0,0,0,0,1,1,0,2,0,0,0,0
4391:0,0,0,0,0,0,1,1,0,2,0,0,0,0
4393:0,0,0,0,0,0,1,1,0,2,0,0,0,0
4395:0,0,0,0,0,0,1,1,0,2,0,0,0,0
4397:0,0,0,0,0,0,1,1,0,2,0,0,0,0
4399:0,0,0,0,0,0,1,1,0,2,0,0,0,0
4401:0,0,0,0,0,0,1,1,0,2,0,0,0,0
4403:0,0,0,0,0,0,1,1,0,2,0,0,0,0
4405:0,0,0,0,0,0,1,1,0,2,0,0,0,0
4407:0,0,0,0,0,0,1,1,0,2,0,0,0,0
4409:0,0,0,0,0,0,1,1,0,2,0,0,0,0
4411:0,0,0,0,0,0,1,1,0,2,0,0,0,0
4413:0,0,0,0,0,0,1,1,0,2,0,0,0,0
4498:0,0,0,0,0,0,0,0,0,0,0,0,0,0
4500:0,0,0,0,0,0,0,0,0,0,0,0,0,0
4501:0,0,0,0,0,0,0,0,0,0,0,0,0,0
4502:0,0,0,-3,-3,12,14,10,7,9,0,0,0,0
4503:15,20,-2,0,0,0,3,2,0,0,22,0,0,0
4504:0,0,0,-30,-10,46,44,38,-6,44,0,0,0,0
4505:0,0,0,-21,-7,24,22,20,-4,22,0,0,0,0
4506:0,0,0,-3,-1,10,11,9,-1,10,0,0,0,0
4507:0,0,0,-8,-2,18,22,20,-1,20,0,0,0,0
4508:20,29,-2,0,0,0,3,2,0,0,31,0,0,0
4509:0,0,0,-30,-10,65,63,55,-6,63,0,0,0,0
4510:0,0,0,-21,-7,33,31,29,-4,31,0,0,0,0
4511:0,0,0,-3,-1,14,15,13,-1,14,0,0,0,0
4512:0,0,0,-8,-2,27,31,29,-1,29,0,0,0,0
4513:0,0,0,0,0,0,1,2,0,1,0,0,0,0
4514:0,0,0,0,0,0,1,1,0,2,0,0,0,0
4515:0,0,0,0,0,0,1,2,0,1,0,0,0,0
4516:0,0,0,0,0,0,1,1,0,2,0,0,0,0
4551:0,0,0,-6,-2,9,10,7,-1,9,0,0,0,0
4565:0,0,0,0,0,0,0,0,0,0,0,0,0,0
4566:-100,-100,-50,0,0,0,0,0,0,0,-10,0,0,0
4567:0,0,0,0,0,0,10,20,0,10,0,0,0,0
4580:15,15,15,0,0,1,1,0,0,0,16,0,0,0
4582:15,15,15,0,0,1,1,0,0,0,16,0,0,0
4584:15,15,15,0,0,1,1,0,0,0,16,0,0,0
4585:0,0,0,-21,-7,68,66,63,-4,65,0,0,0,0
4587:8,67,-2,0,0,0,1,0,0,0,66,0,0,0
4599:0,0,0,0,0,0,0,0,0,0,2,0,0,0
4600:0,0,0,0,0,0,0,0,0,0,8,0,0,0
4605:0,0,0,0,0,0,0,0,0,0,0,0,0,0
4611:0,0,0,0,0,0,0,0,0,0,0,0,0,0
4657:0,0,0,0,0,0,0,0,0,0,0,0,0,0
4675:10,-1,40,15,0,2,3,1,15,0,50,0,10,-1
4677:0,0,0,0,0,0,0,0,0,0,0,0,0,0
4704:0,0,0,0,0,0,0,0,0,0,0,0,0,0
4705:0,0,0,0,0,0,0,0,0,0,0,0,0,0
4708:0,0,0,6,-2,15,13,16,6,0,0,0,0,0
4710:12,-1,65,15,0,3,5,2,15,0,68,0,10,0
